id,true_freq_hz,waveform,amplitude,snr_db,est_freq_hz,error_pct,success,iterations,elapsed_ms
378,61182.60,triangle,0.8317,34.36,61245.12,0.102174,1,22,23.15
379,95596.85,sine,0.2762,20.15,95605.47,0.009020,1,5,4.14
380,65100.00,triangle,0.3191,38.54,65126.95,0.041408,1,19,17.92
381,6966.47,triangle,0.4165,22.03,7031.25,0.929859,1,73,68.10
382,49101.30,sine,0.3564,26.15,49135.74,0.070137,1,14,17.72
383,80499.56,square,0.3802,32.21,80551.76,0.064838,1,10,14.79
384,71898.92,sine,0.4722,22.44,72016.60,0.163681,1,18,18.67
385,18933.79,triangle,0.2633,30.50,19013.67,0.421924,1,7,6.95
386,71195.58,sine,0.6106,25.13,71269.53,0.103871,1,5,5.49
387,96329.76,square,0.8254,31.00,96411.13,0.084473,1,2,3.22
388,5297.84,square,0.9563,32.03,5395.51,1.843526,1,140,142.16
389,82099.70,triangle,0.3053,24.24,82158.20,0.071262,1,3,2.62
390,61487.12,square,0.8559,38.00,61523.44,0.059069,1,1,1.18
391,35988.72,sine,0.8025,25.50,36093.75,0.291851,1,9,9.03
392,82438.82,square,0.7008,21.91,82543.95,0.127522,1,16,24.92
393,62762.07,square,0.6279,23.36,62871.09,0.173705,1,13,22.62
394,73950.50,triangle,0.2951,21.91,74047.85,0.131643,1,24,26.46
395,3340.22,square,0.6464,30.93,3515.62,5.251300,1,121,127.91
396,23962.76,square,0.6350,29.94,24023.44,0.253205,1,33,44.58
397,98790.77,sine,0.7256,28.09,98803.71,0.013103,1,6,6.66
398,43391.76,triangle,0.7232,39.83,43457.03,0.150419,1,5,6.13
399,13711.03,sine,0.7519,31.57,13798.83,0.640313,1,47,42.75
400,28141.91,sine,0.1771,37.88,28222.66,0.286940,1,21,19.40
401,19994.87,sine,0.3040,27.10,20058.59,0.318725,1,45,43.79
402,7872.96,square,0.1609,36.01,8007.81,1.712851,1,33,39.71
403,24137.50,square,0.8921,33.02,24243.16,0.437775,1,30,37.37
404,53762.82,sine,0.3997,33.39,53886.72,0.230453,1,5,4.12
405,99419.80,square,0.6020,34.61,99482.42,0.062991,1,27,35.31
406,47055.36,sine,0.6061,39.15,47065.43,0.021409,1,4,4.24
407,18354.99,triangle,0.2808,30.72,18476.56,0.662333,1,17,15.54
408,10570.97,square,0.7805,26.95,10664.06,0.880657,1,49,57.09
409,66826.26,triangle,0.9345,24.69,66840.82,0.021787,1,10,8.86
410,40532.28,sine,0.9932,38.54,40649.41,0.289000,1,28,28.29
411,54455.76,triangle,0.5689,32.47,54492.19,0.066901,1,1,1.25
412,9823.32,triangle,0.2149,36.52,9912.11,0.903876,1,71,76.91
413,78420.78,triangle,0.1325,26.06,78442.38,0.027546,1,4,4.84
414,27048.14,square,0.1789,38.74,27143.55,0.352742,1,34,42.54
415,55826.42,sine,0.4573,28.94,55913.09,0.155239,1,14,12.69
416,60458.84,square,0.9275,29.94,60498.05,0.064851,1,7,8.26
417,99223.64,triangle,0.2877,38.61,99243.16,0.019673,1,90,67.71
418,12520.27,triangle,0.4426,37.56,12612.30,0.735058,1,74,57.65
419,86937.61,triangle,0.8110,26.09,86953.12,0.017843,1,25,24.63
420,9011.01,square,0.2562,33.90,9125.98,1.275856,1,94,88.22
421,35263.87,triangle,0.6769,36.45,35375.98,0.317899,1,16,18.26
422,14119.94,triangle,0.9305,29.74,14238.28,0.838096,1,37,40.32
423,61019.04,triangle,0.2574,30.05,61064.45,0.074423,1,23,25.25
424,40467.64,sine,0.4308,21.36,40527.34,0.147535,1,29,29.19
425,3555.38,sine,0.9668,30.99,3706.05,4.237970,1,108,95.51
426,96616.39,square,0.3806,30.12,96679.69,0.065510,1,1,1.77
427,44511.66,sine,0.6767,24.32,44560.55,0.109836,1,23,26.04
428,62339.21,square,0.2368,21.23,62460.94,0.195270,1,49,101.20
429,78295.40,square,0.1523,39.90,78359.38,0.081714,1,89,217.01
430,6720.28,triangle,0.9853,24.78,6787.11,0.994510,1,83,166.06
431,15082.69,sine,0.3729,22.02,15205.08,0.811464,1,15,37.15
432,69523.97,sine,0.5585,39.93,69536.13,0.017490,1,58,103.22
433,81583.06,square,0.3756,32.48,81699.22,0.142385,1,5,10.45
434,53177.10,square,0.2176,37.73,53281.25,0.195846,1,9,15.33
435,45528.68,sine,0.4310,28.28,45615.23,0.190109,1,15,44.08
436,82926.25,triangle,0.7924,20.22,83022.46,0.116018,1,14,32.82
437,42199.25,square,0.1173,25.20,42236.33,0.087874,1,15,27.32
438,76268.69,sine,0.5818,24.30,76323.24,0.071523,1,42,83.73
439,2199.96,sine,0.9783,36.03,2299.80,4.538635,1,204,180.68
440,95998.09,square,0.1988,30.96,96020.51,0.023355,1,76,100.32
441,45983.36,triangle,0.1883,29.76,46010.74,0.059556,1,12,14.51
442,15854.82,sine,0.7636,29.52,15952.15,0.613887,1,64,63.58
443,38212.94,square,0.5135,35.70,38295.90,0.217095,1,20,31.12
444,89316.38,triangle,0.8082,26.31,89399.41,0.092962,1,2,2.63
445,69125.34,square,0.3292,36.82,69267.58,0.205774,1,15,25.87
446,4804.21,triangle,0.5153,32.74,4833.98,0.619786,1,31,33.38
447,66276.04,triangle,0.6730,32.28,66347.66,0.108060,1,45,45.07
448,7598.55,square,0.2352,34.75,7739.26,1.851745,1,44,49.84
449,51709.97,triangle,0.1375,21.70,51767.58,0.111406,1,19,18.08
450,71916.02,sine,0.1641,20.24,72016.60,0.139866,1,18,17.85
451,95693.64,triangle,0.4179,25.93,95742.19,0.050734,1,17,18.09
452,35620.62,triangle,0.6952,23.70,35683.59,0.176791,1,13,10.75
453,18236.82,sine,0.6943,35.29,18315.43,0.431026,1,20,15.89
454,27239.60,sine,0.1740,39.36,27309.57,0.256883,1,32,32.94
455,30249.03,triangle,0.6622,27.64,30336.91,0.290525,1,34,35.01
456,21363.04,sine,0.6535,35.49,21455.08,0.430834,1,23,21.12
457,64746.52,square,0.1378,39.37,64858.40,0.172793,1,2,3.19
458,80072.70,sine,0.9820,32.04,80092.77,0.025063,1,12,13.67
459,58659.84,triangle,0.8306,33.13,58789.06,0.220286,1,17,19.52
460,13681.48,square,0.9353,24.49,13798.83,0.857723,1,47,56.70
461,37844.54,square,0.4955,32.26,37958.98,0.302419,1,23,27.24
462,94364.51,sine,0.2094,23.95,94492.19,0.135305,1,33,32.88
463,88805.57,square,0.3573,36.32,88901.37,0.107878,1,4,6.35
464,86275.63,triangle,0.9270,25.04,86411.13,0.157058,1,14,16.33
465,75749.15,square,0.8578,34.57,75805.66,0.074606,1,16,21.39
466,77868.30,square,0.2597,30.90,77944.34,0.097650,1,48,66.53
467,98482.30,triangle,0.1389,23.30,98525.39,0.043750,1,7,6.59
468,14041.15,triangle,0.8360,24.27,14150.39,0.778014,1,39,43.41
469,51079.42,triangle,0.7595,30.84,51162.11,0.161891,1,23,29.41
470,59444.42,square,0.3678,31.30,59472.66,0.047498,1,13,20.60
471,69199.64,triangle,0.6727,35.22,69267.58,0.098170,1,15,18.95
472,16847.09,square,0.1084,24.93,16918.95,0.426504,1,46,58.39
473,72919.71,triangle,0.1893,28.03,72949.22,0.040468,1,29,31.93
474,80207.03,sine,0.5996,34.66,80322.27,0.143678,1,11,12.53
475,61982.56,sine,0.4198,35.68,62080.08,0.157332,1,35,50.60
476,55868.42,sine,0.7849,20.71,55913.09,0.079940,1,14,13.77
477,74827.64,sine,0.9623,27.36,74956.05,0.171608,1,4,5.20
478,33366.23,sine,0.3750,37.53,33398.44,0.096527,1,1,0.84
479,99637.10,square,0.5037,34.44,99677.73,0.040783,1,15,21.85
480,88733.38,square,0.4524,28.25,88764.65,0.035236,1,18,29.39
481,69866.20,sine,0.6576,27.11,69868.16,0.002816,1,12,13.47
482,79625.54,sine,0.6294,29.62,79633.79,0.010365,1,14,16.25
483,64590.23,sine,0.6220,31.23,64677.73,0.135481,1,3,3.63
484,56505.35,square,0.7088,36.10,56557.62,0.092501,1,10,11.57
485,27712.25,triangle,0.5484,21.54,27807.62,0.344129,1,26,25.58
486,6796.54,square,0.8064,34.15,6909.18,1.657279,1,78,84.00
487,79072.88,square,0.4962,22.95,79101.56,0.036272,1,1,1.23
488,33491.08,square,0.1797,24.41,33530.27,0.117019,1,34,47.83
489,60224.30,triangle,0.9985,38.66,60327.15,0.170769,1,8,9.38
490,64613.95,square,0.6726,35.71,64677.73,0.098709,1,3,4.65
491,12715.28,square,0.8558,27.68,12832.03,0.918173,1,69,77.19
492,57615.35,square,0.2660,27.24,57685.55,0.121829,1,3,4.80
493,34116.62,sine,0.1218,36.63,34145.51,0.084681,1,28,23.70
494,28034.01,square,0.3689,38.81,28139.65,0.376822,1,22,31.08
495,26670.38,square,0.8855,36.84,26728.52,0.217982,1,39,53.88
496,19424.04,triangle,0.5124,29.66,19487.30,0.325701,1,54,66.84
497,14214.52,sine,0.7551,29.93,14326.17,0.785497,1,35,32.90
498,44248.22,triangle,0.7890,23.18,44296.88,0.109960,1,25,26.24
499,61412.29,sine,0.7762,33.14,61523.44,0.180986,1,1,0.85
500,95704.85,sine,0.1513,25.64,95742.19,0.039016,1,17,13.80
501,26908.86,sine,0.9156,24.99,26977.54,0.255218,1,36,34.30
502,27923.02,triangle,0.5048,35.53,27973.63,0.181248,1,24,27.08
503,7471.25,square,0.1303,21.25,7592.77,1.626553,1,50,55.43
504,90737.31,sine,0.5792,28.22,90834.96,0.107622,1,10,8.47
505,35386.99,triangle,0.1196,33.28,35478.52,0.258644,1,15,19.12
506,96376.05,square,0.9431,21.05,96411.13,0.036403,1,2,2.69
507,42460.54,sine,0.7577,39.63,42480.47,0.046938,1,13,11.74
508,26396.48,square,0.2783,31.31,26479.49,0.314497,1,42,48.36
509,46929.32,triangle,0.6477,26.99,46933.59,0.009115,1,5,4.30
510,12295.48,sine,0.3028,25.02,12304.69,0.074863,1,1,0.86
511,85210.99,square,0.5711,22.30,85273.44,0.073286,1,65,85.11
512,86153.83,triangle,0.1609,34.16,86162.11,0.009610,1,15,15.17
513,54810.28,sine,0.5125,29.69,54858.40,0.087784,1,40,38.53
514,17411.68,triangle,0.8650,33.38,17509.77,0.563335,1,35,36.56
515,46767.26,square,0.6859,30.91,46801.76,0.073764,1,6,8.49
516,7165.04,square,0.8258,29.18,7299.80,1.880900,1,62,66.04
517,6143.70,triangle,0.2812,25.17,6225.59,1.332825,1,106,96.92
518,17305.93,sine,0.7811,30.39,17402.34,0.557120,1,37,36.15
519,21283.25,triangle,0.8916,37.41,21391.60,0.509111,1,24,27.54
520,24640.82,square,0.9865,35.44,24755.86,0.466845,1,23,31.91
521,3689.57,sine,0.5175,38.18,3852.54,4.416887,1,98,83.28
522,54331.48,square,0.1949,33.14,54345.70,0.026182,1,43,57.37
523,82388.21,square,0.7981,39.29,82426.76,0.046784,1,30,42.19
524,21172.88,square,0.3584,35.86,21264.65,0.433427,1,26,36.61
525,58181.74,square,0.8181,27.92,58276.37,0.162635,1,20,25.97
526,91593.92,square,0.2422,33.92,91611.33,0.019009,1,7,9.03
527,79532.87,sine,0.8715,38.12,79633.79,0.126885,1,14,13.27
528,28413.54,triangle,0.2266,24.04,28471.68,0.204605,1,18,15.35
529,19238.26,triangle,0.6889,23.04,19335.94,0.507730,1,1,0.91
530,44592.02,square,0.1751,37.65,44692.38,0.225073,1,22,32.01
531,80556.75,square,0.9704,28.36,80629.88,0.090784,1,24,35.94
532,98426.92,triangle,0.6712,23.32,98525.39,0.100043,1,7,7.14
533,88310.85,square,0.2460,20.25,88403.32,0.104712,1,6,9.33
534,56415.81,square,0.7474,37.81,56455.08,0.069600,1,79,109.36
535,8861.25,triangle,0.2687,37.16,8920.90,0.673117,1,100,92.68
536,82087.29,square,0.7392,26.29,82158.20,0.086390,1,3,3.75
537,47645.62,triangle,0.5133,27.16,47719.73,0.155533,1,24,30.94
538,49927.03,triangle,0.4017,23.48,49985.35,0.116809,1,8,11.27
539,71489.39,triangle,0.1906,24.80,71596.68,0.150081,1,20,26.35
540,15055.23,square,0.5053,34.98,15161.13,0.703449,1,16,26.73
541,65463.61,square,0.4171,36.83,65507.81,0.067521,1,17,30.45
542,47657.43,triangle,0.6707,22.53,47719.73,0.130718,1,24,35.38
543,67941.58,sine,0.7177,21.39,67983.40,0.061553,1,4,5.53
544,18313.26,triangle,0.3045,36.74,18422.85,0.598415,1,18,25.04
545,28648.33,square,0.7247,30.25,28720.70,0.252616,1,15,28.58
546,31225.76,sine,0.1299,26.08,31264.65,0.124549,1,24,34.14
547,65663.12,triangle,0.8841,35.32,65698.24,0.053494,1,16,25.74
548,79056.29,square,0.3343,38.14,79101.56,0.057270,1,1,1.67
549,67402.50,square,0.1999,28.94,67412.11,0.014258,1,7,11.43
550,46575.47,triangle,0.5920,27.61,46669.92,0.202796,1,7,21.95
551,97703.23,sine,0.4803,20.84,97822.27,0.121831,1,43,65.42
552,74250.51,triangle,0.3520,37.17,74326.17,0.101904,1,7,10.36
553,29929.60,triangle,0.7786,36.10,29965.82,0.121002,1,38,99.19
554,2782.65,triangle,0.7540,26.10,2797.85,0.546334,1,170,292.69
555,83110.07,sine,0.8855,22.25,83173.83,0.076713,1,27,46.99
556,70664.91,square,0.1869,24.84,70668.95,0.005708,1,8,33.59
557,2228.00,square,0.3711,31.97,2343.75,5.195262,1,201,199.55
558,30426.54,sine,0.7689,20.96,30522.46,0.315244,1,32,32.55
559,90386.60,triangle,0.7010,31.86,90502.93,0.128697,1,24,25.37
560,89337.95,sine,0.1711,24.79,89399.41,0.068803,1,2,2.31
561,79663.25,sine,0.6245,39.91,79672.85,0.012053,1,28,29.66
562,85713.91,square,0.1573,36.63,85781.25,0.078560,1,73,104.72
563,60298.87,sine,0.1845,38.19,60327.15,0.046893,1,8,9.93
564,67250.83,triangle,0.8911,31.44,67265.62,0.022006,1,25,26.56
565,52227.19,square,0.3853,28.69,52294.92,0.129689,1,55,71.83
566,77614.09,square,0.9033,28.87,77695.31,0.104654,1,49,72.85
567,61101.87,square,0.6325,34.05,61181.64,0.130556,1,3,4.62
568,24505.91,square,0.1938,27.69,24609.38,0.422190,1,25,31.91
569,49279.04,square,0.9555,32.01,49345.70,0.135277,1,35,45.08
570,74615.80,square,0.6707,21.42,74746.09,0.174623,1,5,5.98
571,26184.77,square,0.5252,20.91,26293.95,0.416955,1,2,2.26
572,14862.39,sine,0.9744,26.63,14985.35,0.827363,1,20,16.08
573,48722.06,sine,0.6497,25.61,48740.23,0.037292,1,39,30.08
574,21492.27,square,0.1050,20.15,21582.03,0.417666,1,21,25.77
575,22687.81,sine,0.1972,26.78,22788.09,0.441972,1,2,2.26
576,80455.98,square,0.5614,25.87,80551.76,0.119041,1,10,15.20
577,93243.62,square,0.1784,32.34,93339.84,0.103198,1,37,54.92
578,12270.00,square,0.5567,37.48,12304.69,0.282694,1,1,1.33
579,49861.11,triangle,0.9935,22.63,49985.35,0.249172,1,8,8.41
580,28198.42,square,0.4796,28.22,28305.66,0.380316,1,20,27.21
581,90853.49,triangle,0.6471,26.19,90947.27,0.103217,1,83,82.45
582,82555.25,triangle,0.8391,20.03,82617.19,0.075028,1,1,1.17
583,64003.74,sine,0.3318,21.19,64135.74,0.206248,1,6,6.68
584,60775.75,triangle,0.2030,27.68,60839.84,0.105460,1,5,6.62
585,46167.41,square,0.2089,28.38,46274.41,0.231764,1,10,17.56
586,75366.63,sine,0.1722,27.10,75375.98,0.012406,1,2,2.28
587,94230.85,triangle,0.7108,27.24,94262.70,0.033800,1,10,12.37
588,59772.42,sine,0.6725,38.27,59814.45,0.070325,1,11,13.12
589,61644.77,triangle,0.7516,22.41,61699.22,0.088321,1,37,38.83
590,90342.88,sine,0.5806,22.84,90454.10,0.123113,1,36,39.45
591,2158.95,square,0.3655,29.72,2270.51,5.167008,1,206,216.90
592,58142.79,sine,0.2107,31.17,58173.83,0.053385,1,39,34.70
593,34973.57,triangle,0.6871,36.91,35068.36,0.271037,1,19,20.70
594,69556.79,square,0.7057,25.51,69667.97,0.159839,1,13,20.96
595,31325.04,triangle,0.5018,35.97,31450.20,0.399549,1,22,26.07
596,82419.81,triangle,0.9250,28.62,82543.95,0.150607,1,16,16.99
597,32567.82,square,0.4341,32.02,32656.25,0.271541,1,9,10.05
598,70853.00,triangle,0.4371,23.34,70966.80,0.160609,1,23,21.25
599,43622.40,sine,0.9011,26.92,43701.17,0.180566,1,3,3.28
600,16291.51,sine,0.6812,32.74,16381.84,0.554405,1,56,55.65
601,34719.81,sine,0.4687,26.22,34760.74,0.117886,1,22,20.66
602,68034.94,square,0.4281,24.36,68173.83,0.204137,1,3,4.56
603,98815.56,square,0.7194,22.81,98886.72,0.072011,1,29,42.41
604,49073.38,sine,0.5549,39.28,49135.74,0.127079,1,14,12.24
605,39036.46,sine,0.1279,27.76,39082.03,0.116728,1,13,10.38
606,16842.47,sine,0.7806,29.17,16918.95,0.454070,1,46,36.35
607,29635.23,triangle,0.2045,39.12,29716.80,0.275228,1,3,5.24
608,32082.71,triangle,0.6426,36.53,32192.38,0.341860,1,14,20.00
609,98417.30,sine,0.9650,27.79,98525.39,0.109826,1,7,7.65
610,39165.68,square,0.5873,23.08,39306.64,0.359912,1,11,22.14
611,55817.44,square,0.7857,36.67,55913.09,0.171360,1,14,21.02
612,44603.69,sine,0.3334,23.89,44692.38,0.198838,1,22,23.06
613,6707.11,square,0.3432,39.33,6811.52,1.556748,1,82,93.31
614,56213.17,square,0.6224,22.78,56235.35,0.039453,1,12,17.59
615,44960.33,square,0.5400,28.04,45087.89,0.283716,1,19,23.77
616,99390.99,triangle,0.6611,31.39,99482.42,0.091992,1,27,29.10
617,62445.39,sine,0.4556,20.79,62509.77,0.103095,1,15,18.44
618,48079.06,square,0.3050,39.28,48144.53,0.136179,1,21,28.54
619,91036.01,triangle,0.5800,37.40,91093.75,0.063429,1,9,9.49
620,13934.58,triangle,0.2123,35.88,14018.55,0.602621,1,42,42.80
621,28300.99,triangle,0.9496,22.98,28388.67,0.309822,1,19,21.00
622,46804.88,triangle,0.5351,37.27,46933.59,0.274990,1,5,6.13
623,59284.42,square,0.3572,24.06,59301.76,0.029244,1,14,22.08
624,76418.02,square,0.5601,29.85,76464.84,0.061272,1,13,21.65
625,58150.62,triangle,0.9827,28.15,58276.37,0.216237,1,20,24.20
626,82924.37,triangle,0.6162,39.12,83022.46,0.118286,1,14,17.10
627,20846.98,sine,0.8686,28.78,20947.27,0.481070,1,31,27.66
628,84849.92,triangle,0.1562,37.67,84936.52,0.102071,1,6,6.45
629,45383.59,square,0.6639,38.53,45483.40,0.219930,1,16,19.68
630,2892.49,square,0.7189,34.45,3032.23,4.830891,1,154,145.88
631,69560.71,sine,0.3695,27.17,69667.97,0.154193,1,13,11.02
632,80639.28,sine,0.2896,39.15,80683.59,0.054949,1,37,28.88
633,1877.47,triangle,0.7091,36.57,1889.65,0.648918,1,232,166.57
634,30167.32,sine,0.7641,36.68,30244.14,0.254648,1,35,35.15
635,74307.14,sine,0.7781,35.38,74326.17,0.025616,1,7,7.38
636,66195.51,triangle,0.8613,32.27,66269.53,0.111821,1,13,13.57
637,9771.87,square,0.1699,28.15,9877.93,1.085391,1,72,75.91
638,41303.54,sine,0.4139,22.22,41381.84,0.189556,1,22,22.70
639,81015.29,triangle,0.1651,39.10,81108.40,0.114932,1,22,20.61
640,52735.08,sine,0.1692,30.01,52827.15,0.174580,1,12,9.64
641,79657.04,triangle,0.1452,21.46,79672.85,0.019851,1,28,23.16
642,40884.45,sine,0.3091,25.62,40893.55,0.022257,1,26,20.43
643,80544.79,triangle,0.4646,38.12,80551.76,0.008649,1,10,8.46
644,32828.07,square,0.3034,32.81,32934.57,0.324405,1,6,6.94
645,97919.13,square,0.4220,32.96,97968.75,0.050674,1,9,11.36
646,13169.15,triangle,0.5528,28.99,13271.48,0.777098,1,59,56.52
647,59000.61,square,0.1646,33.65,59077.15,0.129718,1,34,42.41
648,24951.24,triangle,0.8403,36.08,25048.83,0.391130,1,19,16.25
649,55697.60,square,0.2286,35.51,55751.95,0.097594,1,15,17.56
650,27869.53,square,0.3558,22.68,27973.63,0.373541,1,24,26.39
651,63326.21,sine,0.7738,26.35,63413.09,0.137185,1,10,8.30
652,1013.33,square,0.1422,25.52,,,0,260,245.98
653,70990.67,sine,0.8554,20.08,71069.34,0.110808,1,6,8.14
654,25435.56,triangle,0.3846,22.04,25561.52,0.495214,1,12,16.13
655,36663.16,sine,0.8584,26.27,36708.98,0.124993,1,3,3.44
656,79104.31,triangle,0.4904,38.20,79174.80,0.089110,1,16,20.95
657,38354.49,triangle,0.1804,33.74,38408.20,0.140051,1,19,24.48
658,49887.59,square,0.6694,34.08,49985.35,0.195964,1,8,22.29
659,1431.96,sine,0.7417,33.33,1494.14,4.342074,1,259,331.27
660,96638.70,triangle,0.9557,34.05,96679.69,0.042410,1,1,1.28
661,30507.17,sine,0.8036,32.88,30615.23,0.354231,1,31,53.08
662,5770.42,square,0.9611,30.01,5859.38,1.541653,1,121,243.35
663,43840.18,square,0.2880,27.37,43945.31,0.239798,1,1,1.63
664,37611.51,sine,0.7908,28.33,37734.38,0.326662,1,25,33.00
665,82395.81,triangle,0.2908,33.15,82426.76,0.037561,1,30,31.14
666,47755.90,triangle,0.2942,33.56,47861.33,0.220768,1,23,24.29
667,61167.46,sine,0.2229,33.03,61181.64,0.023183,1,3,3.74
668,74121.15,sine,0.6803,27.90,74125.98,0.006514,1,38,40.82
669,71607.48,sine,0.9012,25.75,71669.92,0.087198,1,3,3.83
670,37410.81,sine,0.2004,30.32,37509.77,0.264503,1,27,29.36
671,27491.67,triangle,0.1132,27.58,27558.59,0.243415,1,29,34.06
672,34397.21,sine,0.2119,28.27,34453.12,0.162559,1,25,28.30
673,49793.59,square,0.5778,31.90,49843.75,0.100728,1,9,14.53
674,1982.46,square,0.9671,30.38,2080.08,4.924181,1,219,211.09
675,68076.68,sine,0.7966,35.46,68173.83,0.142697,1,3,4.07
676,52608.31,triangle,0.2130,20.34,52675.78,0.128255,1,13,13.36
677,77245.66,triangle,0.2082,25.31,77343.75,0.126981,1,9,8.48
678,2737.68,sine,0.7958,30.36,2856.45,4.338022,1,166,125.17
679,35461.46,square,0.1012,26.00,35581.05,0.337242,1,14,20.23
680,64999.42,triangle,0.8624,20.47,65039.06,0.060996,1,1,0.90
681,89957.50,triangle,0.8023,29.16,90058.59,0.112380,1,13,11.98
682,40402.52,sine,0.1591,24.56,40429.69,0.067232,1,1,1.28
683,25413.76,square,0.7727,29.48,25488.28,0.293232,1,13,16.67
684,6726.60,triangle,0.9485,35.70,6811.52,1.262494,1,82,78.72
685,99141.46,square,0.9665,21.51,99184.57,0.043481,1,28,40.62
686,37202.39,sine,0.2762,22.82,37285.16,0.222465,1,29,31.29
687,62618.95,triangle,0.6205,22.94,62690.43,0.114149,1,14,17.41
688,81301.25,square,0.4493,33.48,81347.66,0.057075,1,21,27.45
689,26730.59,square,0.9257,25.81,26811.52,0.302764,1,38,48.12
690,47528.84,triangle,0.7369,21.24,47578.12,0.103698,1,25,26.05
691,15583.00,sine,0.6678,28.95,15688.48,0.676860,1,4,4.92
692,14293.21,triangle,0.5767,24.84,14414.06,0.845522,1,33,33.72
693,50559.75,triangle,0.1686,25.49,50595.70,0.071103,1,47,51.83
694,80889.58,square,0.5919,28.66,81010.74,0.149783,1,8,12.82
695,5346.09,sine,0.5010,24.18,5419.92,1.380962,1,139,119.85
696,5947.92,triangle,0.9831,35.86,6030.27,1.384510,1,114,97.26
697,85524.71,sine,0.9646,23.94,85654.30,0.151523,1,3,2.62
698,95191.55,triangle,0.7406,39.62,95312.50,0.127058,1,41,45.27
699,57384.44,sine,0.4933,31.87,57421.88,0.065239,1,25,25.58
700,8235.07,square,0.9831,23.80,8374.02,1.687280,1,18,26.26
701,79466.92,triangle,0.9493,39.20,79492.19,0.031801,1,65,79.67
702,52624.50,triangle,0.7816,23.23,52675.78,0.097439,1,13,17.02
703,48213.11,triangle,0.3226,32.81,48286.13,0.151457,1,20,21.33
704,66993.45,sine,0.6086,35.43,67031.25,0.056427,1,9,7.38
705,50390.67,sine,0.1081,27.14,50410.16,0.038669,1,5,5.47
706,92693.21,sine,0.6709,24.44,92763.67,0.076013,1,39,51.00
707,32845.33,triangle,0.7560,21.91,32934.57,0.271702,1,6,7.15
708,43441.50,sine,0.5328,33.25,43457.03,0.035752,1,5,5.37
709,12731.76,sine,0.4581,38.39,12832.03,0.787570,1,69,64.43
710,99332.25,sine,0.7849,27.43,99360.35,0.028294,1,4,3.95
711,39853.36,triangle,0.9266,39.02,39980.47,0.318940,1,5,5.35
712,58135.14,square,0.8088,25.02,58173.83,0.066555,1,39,54.31
713,56843.33,square,0.6910,24.81,56879.88,0.064307,1,8,10.91
714,19967.70,triangle,0.1916,30.12,20058.59,0.455196,1,45,48.85
715,22864.43,sine,0.1324,23.50,22924.80,0.264075,1,48,42.30
716,86810.27,sine,0.9554,31.63,86909.18,0.113943,1,12,10.53
717,44224.80,square,0.5650,35.18,44296.88,0.162963,1,25,31.96
718,28967.11,square,0.9047,38.93,29052.73,0.295590,1,11,14.99
719,89363.26,square,0.8023,29.53,89399.41,0.040452,1,2,3.23
720,50256.45,sine,0.6320,23.72,50268.55,0.024095,1,6,6.63
721,33824.91,triangle,0.2864,21.42,33940.43,0.341537,1,30,27.97
722,7831.75,triangle,0.5562,28.19,7934.57,1.312844,1,36,33.31
723,81276.98,triangle,0.3990,33.87,81347.66,0.086958,1,21,24.51
724,77341.16,square,0.2364,37.52,77446.29,0.135931,1,50,78.79
725,54370.36,sine,0.4827,20.75,54492.19,0.224068,1,1,1.30
726,13658.81,triangle,0.1000,28.33,13754.88,0.703352,1,48,52.37
727,52728.51,sine,0.9758,24.52,52827.15,0.187072,1,12,12.74
728,31115.67,sine,0.3074,20.03,31171.88,0.180622,1,25,23.78
729,73205.13,triangle,0.3019,33.26,73276.37,0.097305,1,12,11.73
730,74447.74,triangle,0.4804,26.06,74536.13,0.118736,1,6,5.49
731,33204.22,triangle,0.8351,23.63,33305.66,0.305521,1,2,1.98
732,37723.16,triangle,0.8260,39.70,37846.68,0.327438,1,24,26.89
733,75670.58,square,0.6316,33.22,75732.42,0.081728,1,31,50.60
